source,recipe,slot,indicator_id,signal_role,strategy_role,namespace,slot_role_fit,static_slot_score,signal_density_score,signal_density_bucket,forward_response_score,forward_response_bucket,empirical_pair_count,positive_pair_count,best_pair_score,avg_pair_score,best_pair_probe_id,best_pair_timeframe,timing_policy,timing_adjustment,recommended_trigger_lookback_bars,recipe_slot_score,sampling_lane,sampling_weight,retention_bucket,validation_probe_id,validation_score,retention_ratio
curated_recipe_prior,mean_reversion_reclaim,setup,BBANDS_POSITION_TREND,setup,trend,Volatility,matched,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,74.34,uncertain_prior,13.2634,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,TTF_DSL_MAGNITUDE,setup,confirm,Trend,matched,89.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,73.02,uncertain_prior,12.7966,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,ROOFING_FILTER_CONFIRM,setup,confirm,Momentum,matched,89.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,73.02,uncertain_prior,12.7966,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,RSI_CROSSBACK,trigger,mean-reversion,Signals,mismatch,85.0,94.0,usable,53.46,neutral_forward_response,0,0,,,,,catalog_default,0.0,,62.7628,uncertain_prior,9.454,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,CHANNEL_REENTRY,trigger,mean-reversion,Signals,mismatch,77.0,94.0,usable,75.0,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,61.36,uncertain_prior,9.0361,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,KEY_REVERSAL_SIGNAL,trigger,confirm,Signals,mismatch,81.0,94.0,usable,48.63,neutral_forward_response,0,0,,,,,catalog_default,0.0,,59.2534,uncertain_prior,8.4263,,,,
curated_recipe_prior,mean_reversion_reclaim,setup,TOBY_CRABEL_NARROW_RANGE,trigger,confirm,Signals,mismatch,75.0,94.0,usable,66.16,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,58.4488,uncertain_prior,8.199,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,TOBY_CRABEL_NARROW_RANGE,trigger,confirm,Signals,matched,100.0,94.0,usable,66.16,context_dependent_forward_response,2,1,73.3871,36.6936,l3-035-rsi-mean-reversion-toby-crabel-narrow-range-m5,M5,catalog_default,0.0,,86.0263,high_prior,99.9071,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,PMO_CROSSOVER,trigger,confirm,Signals,matched,100.0,94.0,usable,69.81,context_dependent_forward_response,2,1,64.4568,32.2284,l3-038-bbands-position-mean-reversion-pmo-crossover-m5,M5,catalog_default_only,-8.0,,75.6796,high_prior,77.3199,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,RSI_CROSSBACK,trigger,mean-reversion,Signals,matched,100.0,94.0,usable,53.46,neutral_forward_response,2,2,69.4983,67.0457,l3-030-bbands-position-mean-reversion-rsi-crossback-m5,M5,catalog_default_only,-8.0,,75.0039,high_prior,75.9454,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,MACD_CROSSOVER,trigger,,Signals,matched,100.0,94.0,usable,65.26,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,92.7868,medium_prior,68.8751,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,KEY_REVERSAL_SIGNAL,trigger,confirm,Signals,matched,100.0,94.0,usable,48.63,neutral_forward_response,0,0,,,,,catalog_default,0.0,,89.7934,medium_prior,64.5028,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,PRICE_RECLAIM_MA,trigger,confirm,Signals,matched,100.0,94.0,usable,48.56,neutral_forward_response,0,0,,,,,catalog_default,0.0,,89.7808,medium_prior,64.4847,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,BUFFERED_RANGE_BREAKOUT_SIGNAL,trigger,breakout,Signals,matched,100.0,94.0,usable,47.98,neutral_forward_response,0,0,,,,,catalog_default,0.0,,89.6764,medium_prior,64.3349,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,CANDLE_DIRECTION_INDEX,trigger,confirm,Signals,matched,100.0,94.0,usable,47.66,neutral_forward_response,0,0,,,,,catalog_default,0.0,,89.6188,medium_prior,64.2522,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,MARKET_MODE_TRANSITION,trigger,confirm,Signals,matched,95.0,94.0,usable,65.16,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,89.4688,medium_prior,64.0373,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,THRUST_BAR_SIGNAL,trigger,confirm,Signals,matched,100.0,94.0,usable,45.89,neutral_forward_response,0,0,,,,,catalog_default,0.0,,89.3002,medium_prior,63.7962,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,TTF_DSL_TRANSITION,trigger,confirm,Signals,matched,95.0,94.0,usable,63.6,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,89.188,medium_prior,63.636,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,WAVETREND_CROSSOVER,trigger,confirm,Signals,matched,95.0,94.0,usable,56.71,neutral_forward_response,0,0,,,,,catalog_default,0.0,,87.9478,medium_prior,61.8785,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,KST_CROSSOVER,trigger,confirm,Signals,matched,95.0,94.0,usable,50.25,neutral_forward_response,0,0,,,,,catalog_default,0.0,,86.785,medium_prior,60.2531,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,BOLLINGER_KELTNER_SQUEEZE_RELEASE,trigger,breakout,Signals,matched,97.0,94.0,usable,41.25,neutral_forward_response,0,0,,,,,catalog_default,0.0,,86.485,medium_prior,59.8372,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,NVO_VOLUME_IMPULSE,trigger,confirm,Volume,matched,93.0,94.0,usable,53.45,neutral_forward_response,0,0,,,,,catalog_default,0.0,,86.041,medium_prior,59.2244,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,STOCHRSI_CROSSBACK,trigger,mean-reversion,Signals,matched,100.0,56.0,dense,50.83,neutral_forward_response,0,0,,,,,catalog_default,0.0,,84.1094,medium_prior,56.5951,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,EHLERS_FISHER_TRANSITION,trigger,confirm,Signals,matched,100.0,56.0,dense,50.33,neutral_forward_response,0,0,,,,,catalog_default,0.0,,84.0194,medium_prior,56.4741,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,STOCH_CROSSOVER,trigger,,Signals,matched,100.0,56.0,dense,49.2,neutral_forward_response,0,0,,,,,catalog_default,0.0,,83.816,medium_prior,56.201,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,BREAKOUT_FIRST_CLOSE,trigger,breakout,Signals,matched,89.0,94.0,usable,42.43,low_prior_forward_response,0,0,,,,,catalog_default,0.0,,81.4174,medium_prior,53.0303,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,CHANNEL_REENTRY,trigger,mean-reversion,Signals,matched,100.0,94.0,usable,75.0,context_dependent_forward_response,4,0,41.462,10.3655,l3-016-rsi-mean-reversion-channel-reentry-m15,M15,allow_variant,2.0,3,79.0478,medium_prior,49.9884,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,MA_CROSSOVER,trigger,,Signals,matched,97.0,94.0,usable,69.95,context_dependent_forward_response,1,0,0.0,0.0,l3-040-rsi-mean-reversion-ma-crossover-m15,M15,catalog_default,0.0,,61.813,medium_prior,30.5668,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,WICK_REJECTION,trigger,mean-reversion,Patterns,matched,100.0,56.0,dense,64.71,context_dependent_forward_response,1,0,0.0,0.0,l3-037-rsi-mean-reversion-wick-rejection-m5,M5,catalog_default,0.0,,57.7794,medium_prior,26.7077,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,WILLR_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,56.34,uncertain_prior,7.6181,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,RSI_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,56.34,uncertain_prior,7.6181,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,MOM_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,56.34,uncertain_prior,7.6181,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,CMO_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,56.34,uncertain_prior,7.6181,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,CCI_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,56.34,uncertain_prior,7.6181,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,MFI_MEAN_REVERSION,setup,mean-reversion,Volume,mismatch,89.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,55.02,uncertain_prior,7.2653,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,PLUS_DI_MEAN_REVERSION,context,mean-reversion,Trend,mismatch,87.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,53.7,wild_exploration,2.307,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,MINUS_DI_MEAN_REVERSION,context,mean-reversion,Trend,mismatch,87.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,53.7,wild_exploration,2.307,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,AROON_MEAN_REVERSION,context,mean-reversion,Momentum,mismatch,87.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,53.7,wild_exploration,2.307,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,WEIS_WAVE_FORCE_MEAN_REVERSION,context,mean-reversion,Volume,mismatch,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,52.38,wild_exploration,2.1949,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,ULTOSC_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,52.38,wild_exploration,2.1949,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,STOCH_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,52.38,wild_exploration,2.1949,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,STOCHRSI_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,52.38,wild_exploration,2.1949,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,STOCHF_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,52.38,wild_exploration,2.1949,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,OBV_MEAN_REVERSION,context,mean-reversion,Volume,mismatch,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,52.38,wild_exploration,2.1949,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,MA_DISTANCE_MEAN_REVERSION,setup,mean-reversion,Trend,mismatch,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,52.38,wild_exploration,2.1949,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,MACD_HISTOGRAM_PIPS_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,52.38,wild_exploration,2.1949,,,,
curated_recipe_prior,mean_reversion_reclaim,trigger,KELTNER_CHANNEL_MEAN_REVERSION,setup,mean-reversion,Channels,mismatch,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,52.38,wild_exploration,2.1949,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,RSI_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,6,1,73.3871,19.1415,l3-035-rsi-mean-reversion-toby-crabel-narrow-range-m5,M5,catalog_default,0.0,,67.6239,high_prior,61.7354,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,BBANDS_POSITION_MEAN_REVERSION,setup,mean-reversion,Volatility,mismatch,79.0,42.0,unknown,42.0,unknown,6,3,69.4983,33.0914,l3-030-bbands-position-mean-reversion-rsi-crossback-m5,M5,catalog_default,0.0,,61.3395,high_prior,50.7942,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,WEIS_WAVE_FORCE_MEAN_REVERSION,context,mean-reversion,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,SAR_MEAN_REVERSION,context,mean-reversion,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,RANDOM_WALK_INDEX_FILTER,filter,filter,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,PLUS_DI_MEAN_REVERSION,context,mean-reversion,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,OBV_MEAN_REVERSION,context,mean-reversion,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,MINUS_DI_MEAN_REVERSION,context,mean-reversion,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,MA_SPREAD_MEAN_REVERSION,context,mean-reversion,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,MA_SLOPE_MEAN_REVERSION,context,mean-reversion,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,CHAIKIN_AD_MEAN_REVERSION,context,mean-reversion,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,ATR_VOLATILITY_FILTER,filter,filter,Volatility,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,AROON_MEAN_REVERSION,context,mean-reversion,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,ADOSC_MEAN_REVERSION,context,mean-reversion,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,PLUS_DI_TREND,context,trend,Trend,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,MINUS_DI_TREND,context,trend,Trend,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,AROON_TREND,context,trend,Momentum,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,WEIS_WAVE_FORCE_TREND,context,trend,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,OBV_TREND,context,trend,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,CHAIKIN_AD_TREND,context,trend,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,ADX,filter,,Trend,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,SAR_TREND,context,trend,Trend,matched,93.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,75.66,uncertain_prior,13.7386,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,MA_SLOPE_TREND,context,trend,Trend,matched,93.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,75.66,uncertain_prior,13.7386,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,ADOSC_TREND,context,trend,Volume,matched,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,74.34,uncertain_prior,13.2634,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,VQI_DIRECTIONAL_QUALITY,filter,filter,Volatility,matched,89.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,73.02,uncertain_prior,12.7966,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,BOLLINGER_KELTNER_SQUEEZE_FILTER,filter,filter,Volatility,matched,89.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,73.02,uncertain_prior,12.7966,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,MA_SPREAD_TREND,context,trend,Trend,matched,87.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,71.7,uncertain_prior,12.3381,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,GARCH_VOLATILITY_REGIME,filter,filter,Volatility,matched,81.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,67.74,uncertain_prior,11.0129,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,ATR_STEP_TREND_FILTER,filter,filter,Trend,matched,81.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,67.74,uncertain_prior,11.0129,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,ROLLING_VOLUME_PROFILE_CONTEXT,filter,filter,Volume,matched,79.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,66.42,uncertain_prior,10.5879,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,RSI_CROSSBACK,trigger,mean-reversion,Signals,mismatch,85.0,94.0,usable,53.46,neutral_forward_response,0,0,,,,,catalog_default,0.0,,62.7628,uncertain_prior,9.454,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,CHANNEL_REENTRY,trigger,mean-reversion,Signals,mismatch,77.0,94.0,usable,75.0,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,61.36,uncertain_prior,9.0361,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,KEY_REVERSAL_SIGNAL,trigger,confirm,Signals,mismatch,81.0,94.0,usable,48.63,neutral_forward_response,0,0,,,,,catalog_default,0.0,,59.2534,uncertain_prior,8.4263,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,TOBY_CRABEL_NARROW_RANGE,trigger,confirm,Signals,mismatch,75.0,94.0,usable,66.16,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,58.4488,uncertain_prior,8.199,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,CANDLE_DIRECTION_INDEX,trigger,confirm,Signals,mismatch,77.0,94.0,usable,47.66,neutral_forward_response,0,0,,,,,catalog_default,0.0,,56.4388,uncertain_prior,7.6448,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,WILLR_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,56.34,uncertain_prior,7.6181,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,MOM_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,56.34,uncertain_prior,7.6181,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,CMO_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,56.34,uncertain_prior,7.6181,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,CCI_MEAN_REVERSION,setup,mean-reversion,Momentum,mismatch,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,56.34,uncertain_prior,7.6181,,,,
curated_recipe_prior,mean_reversion_reclaim,guard,PMO_CROSSOVER,trigger,confirm,Signals,mismatch,69.0,94.0,usable,69.81,context_dependent_forward_response,0,0,,,,,catalog_default,0.0,,55.1458,uncertain_prior,7.2985,,,,
curated_recipe_prior,breakout_compression_release,context,WEIS_WAVE_FORCE_TREND,context,trend,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,context,SAR_TREND,context,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,context,PLUS_DI_TREND,context,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,context,OBV_TREND,context,trend,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,context,MINUS_DI_TREND,context,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,context,MA_SLOPE_TREND,context,trend,Trend,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,context,CHAIKIN_AD_TREND,context,trend,Volume,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,context,AROON_TREND,context,trend,Momentum,matched,100.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,80.28,uncertain_prior,15.4677,,,,
curated_recipe_prior,breakout_compression_release,context,PLUS_DI_MEAN_REVERSION,context,mean-reversion,Trend,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,breakout_compression_release,context,MINUS_DI_MEAN_REVERSION,context,mean-reversion,Trend,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,breakout_compression_release,context,AROON_MEAN_REVERSION,context,mean-reversion,Momentum,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,breakout_compression_release,context,ADOSC_TREND,context,trend,Volume,matched,99.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,79.62,uncertain_prior,15.2144,,,,
curated_recipe_prior,breakout_compression_release,context,WEIS_WAVE_FORCE_MEAN_REVERSION,context,mean-reversion,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,context,RANDOM_WALK_INDEX_FILTER,filter,filter,Trend,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,context,OBV_MEAN_REVERSION,context,mean-reversion,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,context,CHAIKIN_AD_MEAN_REVERSION,context,mean-reversion,Volume,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,context,ATR_VOLATILITY_FILTER,filter,filter,Volatility,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,context,ADX,filter,,Trend,matched,97.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,78.3,uncertain_prior,14.7141,,,,
curated_recipe_prior,breakout_compression_release,context,MA_SPREAD_TREND,context,trend,Trend,matched,95.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,76.98,uncertain_prior,14.2222,,,,
curated_recipe_prior,breakout_compression_release,context,SAR_MEAN_REVERSION,context,mean-reversion,Trend,matched,93.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,75.66,uncertain_prior,13.7386,,,,
curated_recipe_prior,breakout_compression_release,context,MA_SLOPE_MEAN_REVERSION,context,mean-reversion,Trend,matched,93.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,75.66,uncertain_prior,13.7386,,,,
curated_recipe_prior,breakout_compression_release,context,ADOSC_MEAN_REVERSION,context,mean-reversion,Volume,matched,91.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,74.34,uncertain_prior,13.2634,,,,
curated_recipe_prior,breakout_compression_release,context,MA_SPREAD_MEAN_REVERSION,context,mean-reversion,Trend,matched,87.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,71.7,uncertain_prior,12.3381,,,,
curated_recipe_prior,breakout_compression_release,context,VQI_DIRECTIONAL_QUALITY,filter,filter,Volatility,matched,85.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,70.38,uncertain_prior,11.888,,,,
curated_recipe_prior,breakout_compression_release,context,BUFFERED_RANGE_BREAKOUT_SIGNAL,trigger,breakout,Signals,mismatch,93.0,94.0,usable,47.98,neutral_forward_response,0,0,,,,,catalog_default,0.0,,67.0564,uncertain_prior,10.7917,,,,
curated_recipe_prior,breakout_compression_release,context,GARCH_VOLATILITY_REGIME,filter,filter,Volatility,matched,77.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,65.1,uncertain_prior,10.1712,,,,
curated_recipe_prior,breakout_compression_release,context,ATR_STEP_TREND_FILTER,filter,filter,Trend,matched,77.0,42.0,unknown,42.0,unknown,0,0,,,,,catalog_default,0.0,,65.1,uncertain_prior,10.1712,,,,
